ID,Label,Glottocode,ISO639P3code,Name,Family,Latitude,Longitude,Project,ProjectFile,EntryDate,Comment,Link
p_teiwateiw1235,Teiwa_teiw1235,teiw1235,twe,Teiwa,,-8.37662,124.174,parabank,Teiwa teiw1235.txt,20170621,,
p_tetumtetuntetu1245,Tetum_(Tetun)_tetu1245,tetu1245,tet,Tetum,Austronesian,-9.11217,125.528,parabank,Tetum (Tetun) tetu1245.txt,20170531,,
p_tetundilitetumtetu1246,Tetun_Dili_(Tetum)_tetu1246,tetu1246,tdt,Tetun Dili,Austronesian,-8.58405,125.583,parabank,Tetun Dili (Tetum) tetu1246.txt,20170719,,
p_thaothao1240,Thao_thao1240,thao1240,ssf,Thao,Austronesian,23.8333,120.93,parabank,Thao thao1240.txt,2017020,,
p_thayorekuukthaayorrethay1249,Thayore_(Kuuk_Thaayorre)_thay1249,thay1249,thd,Thayore,Pama-Nyungan,-14.8159,142.034,parabank,Thayore (Kuuk Thaayorre) thay1249.txt,20171211,,
p_tialetial1239,Tiale_tial1239,tial1239,mnl,Tiale,Austronesian,-15.2334,166.842,parabank,Tiale tial1239.txt,20161130,,
p_tialotominitomi1243,Tialo_(Tomini)_tomi1243,tomi1243,txm,Tomini,Austronesian,0.42569,120.89,parabank,Tialo (Tomini) tomi1243.txt,20161207,,
p_tidoreversion1tido1248,Tidore_(version_1)_tido1248,tido1248,tvo,Tidore,,0.02461,127.746,parabank,Tidore (version 1) tido1248.txt,20170612,Data incomplete and source word list requires interpretation,
p_tidoreversion2tido1248a,Tidore_(version_2)_tido1248a,tido1248,tvo,Tidore,,0.02461,127.746,parabank,Tidore (version 2) tido1248a.txt,,,
p_tigaktiga1245,Tigak_tiga1245,tiga1245,tgc,Tigak,Austronesian,-2.70951,150.893,parabank,Tigak tiga1245.txt,20170401,Kinship nouns al­ways have a possessive suffix.,
p_tikopiatiko1237a,Tikopia_tiko1237a,tiko1237,tkp,Tikopia,Austronesian,-12.2766,168.822,parabank,Tikopia tiko1237.txt,,,
p_tiraxmaemaee1241,Tirax_(Mae)_maee1241,maee1241,mme,Tirax,Austronesian,-15.9914,167.288,parabank,Tirax (Mae) maee1241.txt,20180117,,
p_tirimeagrandcoulitiri1258,Tiri-Mea_(Grand_Couli)_tiri1258,tiri1258,cir,Tiri-Mea,Austronesian,-21.8147,165.792,parabank,Tiri-Mea (Grand Couli) tiri1258.txt,20170404,,
p_tokelautoke1240a,Tokelau_toke1240a,toke1240,tkl,Tokelau,Austronesian,-9.227642,-171.780833,parabank,Tokelau toke1240.txt,20170516,,
p_tokotuakabaenakaba1285,Tokotu'a_(Kabaena)_kaba1285,kaba1285,,Kabaena,Austronesian,,,parabank,Tokotu'a (Kabaena) kaba1285.txt,20161209,,
p_tokpisintokp1240,Tok_Pisin_tokp1240,tokp1240,tpi,Tok Pisin,Indo-European,-9.41971,147.303,parabank,Tok Pisin tokp1240.txt,20170628,,
p_tolakitola1247,Tolaki_tola1247,tola1247,lbw,Tolaki,Austronesian,-4.03577,121.888,parabank,Tolaki tola1247.txt,20161209,,
p_tomadinotoma1248,Tomadino_toma1248,toma1248,tdi,Tomadino,Austronesian,-2.56493,121.944,parabank,Tomadino toma1248.txt,20161209,,
p_tombulutomb1243,Tombulu_tomb1243,tomb1243,tom,Tombulu,Austronesian,1.39715,124.754,parabank,Tombulu tomb1243.txt,2017021,,
p_tongatongaislandstong1325,Tonga_(Tonga_Islands)_tong1325,tong1325,ton,Tonga (Tonga Islands),Austronesian,-21.17,-175.25,parabank,Tonga (Tonga Islands) tong1325.txt,,,
p_tonseatons1240,Tonsea_tons1240,tons1240,txs,Tonsea,Austronesian,1.51393,125.052,parabank,Tonsea tons1240.txt,2017021,,http://makatana.blogspot.de/2009/06/kinship-term-in-tonsea-language.html
p_toqabaqitatoab1237,Toqabaqita_toab1237,toab1237,mlu,To'abaita,Austronesian,-8.39233,160.619,parabank,Toqabaqita toab1237.txt,20161125,,
p_toretetore1237,Torete_tore1237,tore1237,,Torete,Austronesian,,,parabank,Torete tore1237.txt,20161209,,
p_torresstraitcreolebrokentorr1261,Torres_Strait_Creole_(Broken)_torr1261,torr1261,tcs,Torres Strait Creole,Indo-European,-11.066,142.692,parabank,Torres Strait Creole (Broken) torr1261.txt,20170314,,
p_totolitoto1304,Totoli_toto1304,toto1304,txe,Totoli,Austronesian,1.14995,120.875,parabank,Totoli toto1304.txt,20161207,,
p_tubuaitubu1240,Tubuai_tubu1240,tubu1240,,Tubuai,Austronesian,,,parabank,Tubuai tubu1240.txt,20170518,,
p_tucanoanbarawaim1255,Tucanoan_Bará_waim1255,waim1255,bao,Waimaha,,0.30416,-70.1644,parabank,Tucanoan Bará waim1255.txt,,,
p_tukangbesisouthtuka1249,Tukang_Besi_South_tuka1249,tuka1249,bhq,Tukang Besi South,Austronesian,-5.7478,123.948,parabank,Tukang Besi South tuka1249.txt,20170712,,
p_tulambatutula1253,Tulambatu_tula1253,tula1253,,Tulambatu,Austronesian,,,parabank,Tulambatu tula1253.txt,20161209,,
p_tungagtung1290,Tungag_tung1290,tung1290,lcm,Tungag,Austronesian,-2.52188,150.198,parabank,Tungag tung1290.txt,2017021,,https://www.google.de/search?q=tungag+kinship&ie=utf-8&oe=utf-8&client=firefox-b-ab&gfe_rd=cr&ei=TZNzWY-LLK_VXqPBssgN
p_turkishnucl1301,Turkish_nucl1301,nucl1301,tur,Turkish,Turkic,39.8667,32.8667,parabank,Turkish nucl1301.txt,20180413,"Turkish, data from Sıdıka Dursun",
p_turungturu1249,Turung_turu1249,turu1249,try,Turung,Tai-Kadai,26.3441,92.2676,parabank,Turung turu1249.txt,20161121,a (/a-/) prefix denoting one's own relative. k- (/kə-/) prefix denoting another's relative,
p_tuvalunanumeatuva1244,Tuvalu_(Nanumea)_tuva1244,tuva1244,tvl,Tuvalu,Austronesian,-8.520813,179.198088,parabank,Tuvalu (Nanumea) tuva1244.txt,20170531,,
p_umajumankayanumaj1240,Uma_Juman_(Kayan)_umaj1240,umaj1240,,Uma Juman,Austronesian,,,parabank,Uma Juman (Kayan) umaj1240.txt,20170325,,
p_umiraydumagetagtaumir1236,Umiray_Dumaget_Agta_umir1236,umir1236,due,Umiray Dumaget Agta,Austronesian,14.8757,121.508,parabank,Umiray Dumaget Agta umir1236.txt,,,
p_unuaunua1237,Unua_unua1237,unua1237,onu,Unua,Austronesian,-16.2638,167.599,parabank,Unua unua1237.txt,20171113,,
p_uradhiatampayaatam1239,Uradhi_(Atampaya)_atam1239,atam1239,amz,Atampaya,Pama-Nyungan,-11.0018,142.273,parabank,Uradhi (Atampaya) atam1239.txt,,,
p_uraklawoiurak1238,Urak_Lawoi_urak1238,urak1238,urk,Urak Lawoi',Austronesian,7.5258,99.0768,parabank,Urak Lawoi urak1238.txt,20170601,,
p_uraurav1235,Ura_urav1235,urav1235,uur,Ura (Vanuatu),Austronesian,-18.6747,169.084,parabank,Ura urav1235.txt,20170105,,
p_uripivwalaranoatchinurip1239,Uripiv-Wala-Rano-Atchin_urip1239,urip1239,upv,Uripiv-Wala-Rano-Atchin,Austronesian,-16.00951,167.34643,parabank,Uripiv-Wala-Rano-Atchin urip1239.txt,20171027,,
p_vaekautaumakopile1238,Vaekau-Taumako_pile1238,pile1238,piv,Vaeakau-Taumako,Austronesian,-10.173335,166.247188,parabank,Vaekau-Taumako pile1238.txt,2017022,,
p_vaovaoo1237,Vao_vaoo1237,vaoo1237,vao,Vao,Austronesian,-15.898299,167.309973,parabank,Vao vaoo1237.txt,20171030,alternative column lists reference terms,
p_varisivari1239,Varisi_vari1239,vari1239,vrs,Varisi,Austronesian,-6.83443,156.655,parabank,Varisi vari1239.txt,2017022,,
p_veraavera1241,Vera'a_vera1241,vera1241,vra,Vera'a,Austronesian,-13.892528,167.428701,parabank,Vera'a vera1241.txt,20180125,,
p_vuresvure1239,Vures_vure1239,vure1239,msn,Vurës,Austronesian,-13.905677,167.451412,parabank,Vures vure1239.txt,20171031,,
p_waiawaia1242,Waia_waia1242,waia1242,,Waia (Bungku),Austronesian,,,parabank,Waia waia1242.txt,20161209,,
p_wallisianeastuveawall1257,Wallisian_(East_Uvea)_wall1257,wall1257,wls,East Uvean,Austronesian,-13.2903,-176.207,parabank,Wallisian (East Uvea) wall1257.txt,,,
p_wambayawamb1258,Wambaya_wamb1258,wamb1258,wmb,Wambayan,,-17.496,135.683,parabank,Wambaya wamb1258.txt,20170109,,
p_wangkajungawang1288,Wangkajunga_wang1288,wang1288,,Wangkajunga,Pama-Nyungan,,,parabank,Wangkajunga wang1288.txt,,,
p_wangkangurruwang1290a,Wangkangurru_wang1290a,wang1290,wgg,Wangganguru,Pama-Nyungan,-25.8148,135.941,parabank,Wangkangurru wang1290.txt,20170127,,
p_warlpiriwarl1254a,Warlpiri_warl1254a,warl1254,wbp,Warlpiri,Pama-Nyungan,-20.1008,131.05,parabank,Warlpiri warl1254.txt,,"Warlpiri language, Pama-Nyungan Family, informants Maggie Tukumba and Dudley Lawrence. General note: kin terms are normally suffixed with an appropriate possessive suffix, here only the 1sg 'my' -na is used (on disyllablic stem). ng = ŋ, ny = ɲ, rn = ɳ, j = c, rt = ʈ, rl = ɭ, rd = ɽ, rr = r, r = ɻ.",
p_warrnamboolwarr1257,Warrnambool_warr1257,warr1257,gjm,Warrnambool,Pama-Nyungan,-38.155612905976,141.53965852318,parabank,Warrnambool warr1257.txt,20161201,,
p_wartathuntaigunt1241,Warta_Thuntai_gunt1241,gunt1241,gnt,Warta Thuntai,,-8.80806,141.253,parabank,Warta Thuntai gunt1241.txt,,,
p_waruwaru1266,Waru_waru1266,waru1266,wru,Waru,Austronesian,-3.412,122.058,parabank,Waru waru1266.txt,20161209,,
p_wathwurrungwath1238,Wathwurrung_wath1238,wath1238,wth,Wathawurrung,Pama-Nyungan,-37.68777565,144.1013148,parabank,Wathwurrung wath1238.txt,20170106,,
p_watutwatu1246,Watut_watu1246,watu1246,,Watut,Austronesian,,,parabank,Watut watu1246.txt,,Cousin terminology depends on birth order of linking parent.,
p_wawoniiwawo1239,Wawonii_wawo1239,wawo1239,wow,Wawonii,Austronesian,-4.13587,123.1,parabank,Wawonii wawo1239.txt,20161209,,
p_wedaweda1240,Weda_weda1240,weda1240,,Weda,Austronesian,,,parabank,Weda weda1240.txt,20170612,Data incomplete and source word list requires interpretation,
p_wersingwers1238,Wersing_wers1238,wers1238,kvw,Wersing,,-8.33936,124.932,parabank,Wersing wers1238.txt,20170621,,
p_westcoastbajauwest2560,West_Coast_Bajau_west2560,west2560,bdr,West Coast Bajau,Austronesian,6.00631,116.124,parabank,West Coast Bajau west2560.txt,2017025,,
p_westernbukidnonmanobowest2555,Western_Bukidnon_Manobo_west2555,west2555,mbb,Western Bukidnon Manobo,Austronesian,7.6682,124.825,parabank,Western Bukidnon Manobo west2555.txt,20170703,,
p_westernpantarlamm1241,Western_Pantar_lamm1241,lamm1241,lev,Western Pantar,,-8.52787,124.057,parabank,Western Pantar lamm1241.txt,20170621,,
p_westerntawbuidbatanganwest2559,Western_Tawbuid_(Batangan)_west2559,west2559,twb,Western Tawbuid,Austronesian,12.8227,121.026,parabank,Western Tawbuid (Batangan) west2559.txt,20170616,,
p_westfutunawest2515,West_Futuna_west2515,west2515,,West Futuna,Austronesian,,,parabank,West Futuna west2515.txt,20170511,,
p_westkewawest2599,West_Kewa_west2599,west2599,kew,West Kewa,Nuclear Trans New Guinea,-6.32097,143.73,parabank,West Kewa west2599.txt,20170401,,
p_whitesandswhit1269,Whitesands_whit1269,whit1269,tnp,Whitesands,Austronesian,-19.5019,169.381,parabank,Whitesands whit1269.txt,20180109,,
p_wipiwipi1242,Wipi_wipi1242,wipi1242,gdr,Wipi,,-8.79741,143.064,parabank,Wipi wipi1242.txt,,,
p_wiwiranowiwi1237,Wiwirano_wiwi1237,wiwi1237,,Wiwirano,Austronesian,,,parabank,Wiwirano wiwi1237.txt,20161209,,
p_wogeowoge1237,Wogeo_woge1237,woge1237,woc,Wogeo,Austronesian,-3.20238,144.089,parabank,Wogeo woge1237.txt,2017024,,
p_woleaianwole1240,Woleaian_wole1240,wole1240,woe,Woleaian,Austronesian,7.37957,143.916,parabank,Woleaian wole1240.txt,2017024,,
p_woliowoli1241,Wolio_woli1241,woli1241,wlo,Wolio,Austronesian,-5.33,122.67,parabank,Wolio woli1241.txt,2017024,,
p_xalangimaevovanuatumari1426h,Xalangi_(Maevo_Vanuatu)_mari1426h,mari1426,mrb,Sunwadia,Austronesian,-14.970047,168.057941,parabank,Xalangi (Maevo Vanuatu) mari1426h.txt,,,
p_xaracuucanalaxara1244,Xaracuu_(Canala)_xara1244,xara1244,ane,Xârâcùù,Austronesian,-21.7034,165.996,parabank,Xaracuu (Canala) xara1244.txt,20170404,,
p_xibexibe1242,Xibe_xibe1242,xibe1242,sjo,Xibe,,43.5854,81.0034,parabank,Xibe_xibe1242.txt,20191210,,
p_yabemyabe1254,Yabem_yabe1254,yabe1254,jae,Yabem,Austronesian,-6.67052,147.81,parabank,Yabem yabe1254.txt,20170531,,
p_yadhaykenuyadh1237,Yadhaykenu_yadh1237,yadh1237,,Yadhaykenu,Pama-Nyungan,-11.314,142.725,parabank,Yadhaykenu yadh1237.txt,,,
p_yakanyaka1277,Yakan_yaka1277,yaka1277,yka,Yakan,Austronesian,6.531023,122.021729,parabank,Yakan yaka1277.txt,2017025,,
p_yalarnngayala1262a,Yalarnnga_yala1262a,yala1262,ylr,Yalarnnga,Pama-Nyungan,-21.731,139.511,parabank,Yalarnnga yala1262.txt,20161125,,
p_yandruwandhayand1253a,Yandruwandha_yand1253a,yand1253,ynd,Yandruwandha,Pama-Nyungan,-28.4744,140.583,parabank,Yandruwandha yand1253.txt,20161201,,
p_yeleyelidnyeyele1255,Yele_(Yélî_Dnye)_yele1255,yele1255,yle,Yele,,-11.3796,154.127,parabank,Yele (Yélî Dnye) yele1255.txt,20170306,,http://www.jstor.org/stable/25132364
p_yelmekyelm1242,Yelmek_yelm1242,yelm1242,jel,Yelmek,,-7.4453,139.096,parabank,Yelmek yelm1242.txt,,,
p_yidinyyidi1250a,Yidiny_yidi1250a,yidi1250,yii,Yidiñ,Pama-Nyungan,-17.1332,145.876,parabank,Yidiny yidi1250.txt,20171206,,
p_yiryorontyiry1245,Yir-Yoront_yiry1245,yiry1245,yiy,Yir-Yoront,Pama-Nyungan,-15.1117,141.767,parabank,Yir-Yoront yiry1245.txt,20171211,,
p_yugambalyugambehyuga1244,Yugambal_(Yugambeh)_yuga1244,yuga1244,yub,Yugambal,Pama-Nyungan,-27.803,153.082,parabank,Yugambal (Yugambeh) yuga1244.txt,20170109,,
p_yukultaganggalidagang1267a,Yukulta_(Ganggalida)_gang1267a,gang1267,gcd,Ganggalida,,-17.5446,139.426,parabank,Yukulta (Ganggalida) gang1267a.txt,,,
p_yuracareyura1255,Yuracare_yura1255,yura1255,yuz,Yuracaré,,-16.7479,-65.1224,parabank,Yuracare yura1255.txt,20170220,,
p_zabanakiazaba1237,Zabana_(Kia)_zaba1237,zaba1237,kji,Zabana,Austronesian,-7.74311,158.753,parabank,Zabana (Kia) zaba1237.txt,20170627,,
v_acheache1246,Aché_ache1246,ache1246,guq,Aché,Tupian,-25.5865,-56.4697,varikin,Aché_ache1246.txt,,,
v_adnyamathanhaadny1235,Adnyamathanha_adny1235,adny1235,adt,Adnyamathanha,Pama-Nyungan,-30.1451,138.671,varikin,Adnyamathanha_adny1235.txt,,,
v_aghulaghu1253,Aghul_aghu1253,aghu1253,agx,Aghul,Nakh-Daghestanian,41.9242,47.5843,varikin,Aghul_aghu1253.txt,,,
v_aguarunaagua1253,Aguaruna_agua1253,agua1253,agr,Aguaruna,,-5.30044,-77.9218,varikin,Aguaruna_agua1253.txt,,,
v_akhvakhnorthernakhvakhakhv1239,Akhvakh_Northern_Akhvakh__akhv1239,akhv1239,akv,Akhvakh,Nakh-Daghestanian,42.4003,46.3037,varikin,Akhvakh_Northern_Akhvakh__akhv1239.txt,,,
v_akkadianakka1240,Akkadian_akka1240,akka1240,akk,Akkadian,Afro-Asiatic,33.1,44.1,varikin,Akkadian_akka1240.txt,,,
v_albanianalba1267,Albanian_alba1267,alba1267,sqi,Albanian,Indo-European,,,varikin,Albanian_alba1267.txt,,,
v_albaniantosktosk1239,Albanian_Tosk__tosk1239,tosk1239,als,Northern Tosk Albanian,Indo-European,41.0,20.0,varikin,Albanian_Tosk__tosk1239.txt,,,
v_alyawarralya1239,Alyawarr_alya1239,alya1239,aly,Alyawarr,Pama-Nyungan,-21.0427,136.835,varikin,Alyawarr_alya1239.txt,,,
v_amharicamha1245,Amharic_amha1245,amha1245,amh,Amharic,Afro-Asiatic,11.708182,39.543456,varikin,Amharic_amha1245.txt,,,
v_amisamis1246,Amis_amis1246,amis1246,ami,Amis,Austronesian,23.0917,121.348,varikin,Amis_amis1246.txt,,,
v_anambeanam1249,Anambé_anam1249,anam1249,aan,Anambé,Tupian,-2.71119,-49.303,varikin,Anambé_anam1249.txt,,,
v_ancientgreekanci1242,Ancient_Greek_anci1242,anci1242,grc,Ancient Greek,Indo-European,39.8155,21.9129,varikin,Ancient_Greek_anci1242.txt,,,
v_andiandi1255,Andi_andi1255,andi1255,ani,Andi,Nakh-Daghestanian,42.8078,46.2919,varikin,Andi_andi1255.txt,,,
v_angaiteanga1316,Angaite_anga1316,anga1316,aqt,Angaité,,-22.85,-58.45,varikin,Angaite_anga1316.txt,,,
v_arabanaarab1267,Arabana_arab1267,arab1267,ard,Arabana,Pama-Nyungan,-28.705,135.449,varikin,Arabana_arab1267.txt,,,
v_arawetearaw1273,Araweté_araw1273,araw1273,awt,Araweté,Tupian,-4.90246,-52.5001,varikin,Araweté_araw1273.txt,,,
v_archiarch1244,Archi_arch1244,arch1244,aqc,Archi,Nakh-Daghestanian,42.3239,46.8267,varikin,Archi_arch1244.txt,,,
v_armeniannucl1235,Armenian_nucl1235,nucl1235,hye,Eastern Armenian,Indo-European,40.0,45.0,varikin,Armenian_nucl1235.txt,,,
v_assameseassa1263,Assamese_assa1263,assa1263,asm,Assamese,Indo-European,26.0876,91.2932,varikin,Assamese_assa1263.txt,,,
v_asutanzaniaasut1235,Asu_Tanzania__asut1235,asut1235,asa,Asu (Tanzania),Atlantic-Congo,-4.17978,37.8323,varikin,Asu_Tanzania__asut1235.txt,,,
v_atayalatay1247,Atayal_atay1247,atay1247,tay,Atayal,Austronesian,24.5209,121.388,varikin,Atayal_atay1247.txt,,,
v_atsugewiatsu1245,Atsugewi_atsu1245,atsu1245,atw,Atsugewi,,40.4271,-120.661,varikin,Atsugewi_atsu1245.txt,,,
v_avacanoeiroavac1239,Avá_Canoeiro_avac1239,avac1239,avv,Avá-Canoeiro,Tupian,-13.6081,-48.1336,varikin,Avá_Canoeiro_avac1239.txt,,,
v_avarancuxancu1238,Avar_Ancux__ancu1238,ancu1238,,Ancux,Nakh-Daghestanian,,,varikin,Avar_Ancux__ancu1238.txt,,,
v_avarandalalanda1281,Avar_Andalal__anda1281,anda1281,,Andalal-Gxdatl,Nakh-Daghestanian,,,varikin,Avar_Andalal__anda1281.txt,,,
v_avaravar1256,Avar_avar1256,avar1256,ava,Avar,Nakh-Daghestanian,41.7047,46.558,varikin,Avar_avar1256.txt,,,
v_avarbatluxbatl1238,Avar_Batlux__batl1238,batl1238,,Batlux,Nakh-Daghestanian,,,varikin,Avar_Batlux__batl1238.txt,,,
v_avarhiddialecthidd1238,Avar_Hid_dialect__hidd1238,hidd1238,,Hid,Nakh-Daghestanian,,,varikin,Avar_Hid_dialect__hidd1238.txt,,,
v_avazkhunzakhkunz1243,Avaz_Khunzakh__kunz1243,kunz1243,,Kunzakh,Nakh-Daghestanian,,,varikin,Avaz_Khunzakh__kunz1243.txt,,,
v_avestanaves1237,Avestan_aves1237,aves1237,ave,Avestan,Indo-European,31.541,53.633,varikin,Avestan_aves1237.txt,,,
v_ayoreoayor1240,Ayoreo_ayor1240,ayor1240,ayo,Ayoreo,,-19.220055,-60.217495,varikin,Ayoreo_ayor1240.txt,,,
v_aztecclas1250,Aztec_clas1250,clas1250,nci,Classical Nahuatl,Uto-Aztecan,19.72,-96.97,varikin,Aztec_clas1250.txt,,,
v_badimayabadi1246,Badimaya_badi1246,badi1246,bia,Badimaya,Pama-Nyungan,-29.0647,117.246,varikin,Badimaya_badi1246.txt,,,
v_bafiabafi1243,Bafia_bafi1243,bafi1243,ksf,Bafia,Atlantic-Congo,4.72603,11.0982,varikin,Bafia_bafi1243.txt,,,
v_bahvalalbagv1239,Bahvalal_bagv1239,bagv1239,kva,Bagvalal,Nakh-Daghestanian,42.3966,46.1041,varikin,Bahvalal_bagv1239.txt,,,
v_balicongobali1274,Bali_Congo__bali1274,bali1274,bcp,Bali (Democratic Republic of Congo),Atlantic-Congo,1.1807,26.5941,varikin,Bali_Congo__bali1274.txt,,,
v_balidrcbali1275,Bali_DRC__bali1275,bali1275,,Bali,Atlantic-Congo,,,varikin,Bali_DRC__bali1275.txt,,,
v_balochibalo1260,Balochi_balo1260,balo1260,,Balochic,Indo-European,,,varikin,Balochi_balo1260.txt,,,
v_bamunbamu1253,Bamun_bamu1253,bamu1253,bax,Bamun,Atlantic-Congo,5.49017,10.8477,varikin,Bamun_bamu1253.txt,,,
v_bandjalangband1339,Bandjalang_band1339,band1339,,Bandjalangic,Pama-Nyungan,-28.3458,152.859,varikin,Bandjalang_band1339.txt,,,
v_bannockbann1248,Bannock_bann1248,bann1248,,Bannock,Uto-Aztecan,,,varikin,Bannock_bann1248.txt,,,
v_baribari1297,Bari_bari1297,bari1297,mot,Barí,,9.08497,-72.9353,varikin,Bari_bari1297.txt,,,
v_basquebasq1248,Basque_basq1248,basq1248,eus,Basque,,43.2787,-1.31622,varikin,Basque_basq1248.txt,,,
v_basquewest1508,Basque_west1508,west1508,,Western Low Navarrese,,,,varikin,Basque_west1508.txt,,,
v_batangabata1285,Batanga_bata1285,bata1285,bnm,Batanga,Atlantic-Congo,1.397041,9.51011,varikin,Batanga_bata1285.txt,,,
v_batstsovatushbats1242,Bats_Tsova_Tush__bats1242,bats1242,bbl,Bats,Nakh-Daghestanian,42.1806,45.344,varikin,Bats_Tsova_Tush__bats1242.txt,,,
v_baurebaur1253,Baure_baur1253,baur1253,brg,Baure,Arawakan,-13.1278,-64.1838,varikin,Baure_baur1253.txt,,,
v_belarusianbela1254,Belarusian_bela1254,bela1254,bel,Belarusian,Indo-European,53.2307,25.6038,varikin,Belarusian_bela1254.txt,,,
v_bembabemb1257,Bemba_bemb1257,bemb1257,bem,Bemba (Zambia),Atlantic-Congo,-10.6122,29.2993,varikin,Bemba_bemb1257.txt,,,
v_benatanzaniabena1262,Bena_Tanzania__bena1262,bena1262,bez,Bena (Tanzania),Atlantic-Congo,-9.26671,35.0364,varikin,Bena_Tanzania__bena1262.txt,,,
v_bendebend1258,Bende_bend1258,bend1258,bdp,Bende,Atlantic-Congo,-6.22082,30.5926,varikin,Bende_bend1258.txt,,,
v_bengalibeng1280,Bengali_beng1280,beng1280,ben,Bengali,Indo-European,24.0,90.0,varikin,Bengali_beng1280.txt,,,
v_berabera1259,Bera_bera1259,bera1259,brf,Bera,Atlantic-Congo,1.50054,30.0293,varikin,Bera_bera1259.txt,,,
v_bezhtabezh1248,Bezhta_bezh1248,bezh1248,kap,Bezhta,Nakh-Daghestanian,42.1206,46.0332,varikin,Bezhta_bezh1248.txt,,,
v_biharibiha1245,Bihari_biha1245,biha1245,,Bihari,Indo-European,,,varikin,Bihari_biha1245.txt,,,
v_bilabila1255,Bila_bila1255,bila1255,bip,Bila,Atlantic-Congo,1.16839,28.7626,varikin,Bila_bila1255.txt,,,
v_bindalbind1236,Bindal_bind1236,bind1236,,Bindal-Mount Elliot,Pama-Nyungan,-19.409007,147.002766,varikin,Bindal_bind1236.txt,,,
v_birhorbirh1242,Birhor_birh1242,birh1242,biy,Birhor,Austroasiatic,23.585,85.5611,varikin,Birhor_birh1242.txt,,,
v_biribiri1256,Biri_biri1256,biri1256,bzr,Biri,Pama-Nyungan,-20.1494,146.67,varikin,Biri_biri1256.txt,,,
v_bitbitt1240,Bit_bitt1240,bitt1240,bgk,Bit,Austroasiatic,21.3474,101.916,varikin,Bit_bitt1240.txt,,,
v_boersafri1274,Boers_afri1274,afri1274,afr,Afrikaans,Indo-European,-22.0,30.0,varikin,Boers_afri1274.txt,,,
v_bretonbret1244,Breton_bret1244,bret1244,bre,Breton,Indo-European,48.2452,-3.78934,varikin,Breton_bret1244.txt,,,
v_budukhbudu1248,Budukh_budu1248,budu1248,bdk,Budukh,Nakh-Daghestanian,41.2272,48.3353,varikin,Budukh_budu1248.txt,,,
v_budzabudz1238,Budza_budz1238,budz1238,bja,Budza,Atlantic-Congo,2.19951,22.6107,varikin,Budza_budz1238.txt,,,
v_bukusubuku1249,Bukusu_buku1249,buku1249,bxk,Bukusu,Atlantic-Congo,0.68043,34.7719,varikin,Bukusu_buku1249.txt,,,
v_bulgarianbulg1262,Bulgarian_bulg1262,bulg1262,bul,Bulgarian,Indo-European,43.3646,25.047,varikin,Bulgarian_bulg1262.txt,,,
v_bununbunu1267,Bunun_bunu1267,bunu1267,bnn,Bunun,Austronesian,23.4116,121.025,varikin,Bunun_bunu1267.txt,,,
v_burmesenucl1310,Burmese_nucl1310,nucl1310,mya,Burmese,Sino-Tibetan,20.7926,93.9665,varikin,Burmese_nucl1310.txt,,,
v_bushoongbush1247,Bushoong_bush1247,bush1247,buf,Bushoong,Atlantic-Congo,-4.69463,21.4556,varikin,Bushoong_bush1247.txt,,,
v_bwaidogabwai1243,Bwaidoga_bwai1243,bwai1243,,Bwaidoga,Austronesian,,,varikin,Bwaidoga_bwai1243.txt,,,
v_cahuillacahu1264,Cahuilla_cahu1264,cahu1264,chl,Cahuilla,Uto-Aztecan,33.5324,-116.691,varikin,Cahuilla_cahu1264.txt,,,
v_carnicobaresecarn1240,Car_Nicobarese_carn1240,carn1240,caq,Car Nicobarese,Austroasiatic,9.18853,92.7671,varikin,Car_Nicobarese_carn1240.txt,,,
v_carolinianscaro1242,Carolinians_caro1242,caro1242,cal,Carolinian,Austronesian,15.205,145.765,varikin,Carolinians_caro1242.txt,,,
v_cayubabacayu1262,Cayubaba_cayu1262,cayu1262,cyb,Cayubaba,,-13.2482,-65.4822,varikin,Cayubaba_cayu1262.txt,,,
v_centralaymaracent2142,Central_Aymara_cent2142,cent2142,ayr,Central Aymara,,-17.0,-68.5,varikin,Central_Aymara_cent2142.txt,,,
v_centralkurdishcent1972,Central_Kurdish_cent1972,cent1972,ckb,Central Kurdish,Indo-European,35.6539,45.8077,varikin,Central_Kurdish_cent1972.txt,,,
v_chamalalcham1309,Chamalal_cham1309,cham1309,cji,Chamalal,Nakh-Daghestanian,42.5024,45.995,varikin,Chamalal_cham1309.txt,,,
v_chamalalgigatligiga1238,Chamalal_Gigatli__giga1238,giga1238,,Gigatl,Nakh-Daghestanian,,,varikin,Chamalal_Gigatli__giga1238.txt,,,
v_chapalaachac1249,Cha_palaa_chac1249,chac1249,cbi,Cha'palaa,,0.71489,-79.0508,varikin,Cha_palaa_chac1249.txt,,,
v_chemehuevichem1251,Chemehuevi_chem1251,chem1251,,Chemehuevi,Uto-Aztecan,35.356093,-116.438436,varikin,Chemehuevi_chem1251.txt,,,
v_chenchuchen1255,Chenchu_chen1255,chen1255,cde,Chenchu,Dravidian,15.8787,79.2534,varikin,Chenchu_chen1255.txt,,,
v_chimarikochim1301,Chimariko_chim1301,chim1301,cid,Chimariko,,41.0,-123.0,varikin,Chimariko_chim1301.txt,,,
v_chipayachip1262,Chipaya_chip1262,chip1262,cap,Chipaya,,-18.73951,-67.89633,varikin,Chipaya_chip1262.txt,,,
